ticket_id,customer_id,opened_date,resolved_date,severity,resolved
1899,1093,2023-03-28,2023-03-31,High,1
1900,1095,2023-04-29,2023-05-10,Critical,1
1901,1096,2023-04-01,2023-04-05,Medium,1
1902,1097,2023-10-25,2023-11-01,Low,1
1903,1098,2023-04-28,2023-05-03,High,1
1904,1099,2023-01-26,2023-02-03,Low,1
1905,1102,2023-01-26,2023-02-03,Medium,1
1906,1102,2023-03-11,2023-03-12,Medium,1
1907,1103,2023-10-17,2023-10-27,Medium,1
1908,1104,2023-10-09,,Low,0
1909,1104,2023-04-28,2023-04-29,High,1
1910,1106,2023-11-22,2023-12-04,High,1
1911,1106,2023-04-13,,Medium,0
1912,1106,2023-01-24,,Critical,0
1913,1107,2023-10-08,2023-10-20,Medium,1
1914,1109,2023-09-15,2023-09-16,Medium,1
1915,1109,2023-12-25,2024-01-07,High,1
1916,1109,2023-10-13,2023-10-16,High,1
1917,1111,2023-09-20,2023-09-23,Low,1
1918,1111,2023-09-26,2023-10-04,Critical,1
1919,1111,2023-01-31,2023-02-06,Low,1
1920,1112,2023-07-04,2023-07-07,High,1
1921,1112,2023-08-12,2023-08-20,Medium,1
1922,1113,2023-03-04,2023-03-09,High,1
1923,1114,2023-08-03,,Low,0
1924,1115,2023-05-19,2023-05-22,Low,1
1925,1115,2023-10-20,2023-10-29,High,1
1926,1116,2023-08-31,2023-09-13,Low,1
1927,1116,2023-07-19,2023-07-24,Critical,1
1928,1116,2023-04-29,,High,0
1929,1116,2023-10-10,2023-10-16,Medium,1
1930,1116,2023-12-20,2024-01-01,Medium,1
1931,1117,2023-01-15,2023-01-18,Medium,1
1932,1117,2023-04-22,2023-04-24,High,1
1933,1118,2023-12-11,2023-12-14,Critical,1
1934,1118,2023-06-08,2023-06-15,High,1
1935,1118,2023-03-28,2023-03-31,Medium,1
1936,1118,2023-08-28,2023-09-03,Low,1
1937,1118,2023-07-09,,Medium,0
1938,1118,2023-11-05,2023-11-13,Critical,1
1939,1118,2023-01-04,,Low,0
1940,1119,2023-03-01,2023-03-04,Medium,1
1941,1119,2023-07-09,2023-07-16,Critical,1
1942,1120,2023-02-02,2023-02-08,Low,1
1943,1122,2023-09-07,2023-09-12,High,1
1944,1122,2023-06-06,2023-06-09,Medium,1
1945,1122,2023-04-07,2023-04-16,Medium,1
1946,1123,2023-11-30,,Critical,0
1947,1123,2023-07-22,2023-08-05,Medium,1
1948,1123,2023-03-13,2023-03-19,Critical,1
1949,1123,2023-04-06,2023-04-16,High,1
1950,1123,2023-01-27,,Medium,0
1951,1124,2023-05-28,2023-05-29,Low,1
1952,1125,2023-06-19,,High,0
1953,1125,2023-09-03,2023-09-10,High,1
1954,1126,2023-09-22,,Critical,0
1955,1126,2023-08-16,2023-08-26,High,1
1956,1126,2023-10-25,2023-11-05,Critical,1
1957,1126,2023-06-24,2023-07-05,Critical,1
1958,1126,2023-09-01,,High,0
1959,1127,2023-01-17,2023-01-26,Critical,1
1960,1128,2023-10-13,2023-10-26,Critical,1
1961,1128,2023-06-10,,Medium,0
1962,1128,2023-04-27,2023-05-06,Low,1
1963,1130,2023-12-05,2023-12-08,High,1
1964,1130,2023-01-17,2023-01-22,Medium,1
1965,1130,2023-03-18,,High,0
1966,1130,2023-09-11,,Medium,0
1967,1130,2023-02-12,2023-02-21,Medium,1
1968,1130,2023-07-10,2023-07-12,High,1
1969,1130,2023-03-20,2023-03-22,Medium,1
1970,1132,2023-03-11,2023-03-25,Low,1
1971,1133,2023-02-02,2023-02-13,Medium,1
1972,1134,2023-02-20,,Medium,0
1973,1134,2023-01-08,,Medium,0
1974,1135,2023-01-04,2023-01-06,Low,1
1975,1135,2023-09-28,2023-10-06,Low,1
1976,1137,2023-03-30,2023-04-11,Medium,1
1977,1137,2023-12-27,2023-12-30,Medium,1
1978,1137,2023-04-03,2023-04-16,Low,1
1979,1138,2023-01-11,2023-01-13,Low,1
1980,1140,2023-01-23,2023-01-28,Medium,1
1981,1141,2023-04-12,2023-04-18,High,1
1982,1144,2023-11-19,2023-11-22,Medium,1
1983,1144,2023-07-01,2023-07-09,Low,1
1984,1144,2023-03-04,2023-03-15,Medium,1
1985,1144,2023-03-26,,High,0
1986,1144,2023-08-21,2023-08-27,High,1
1987,1144,2023-04-22,2023-04-24,High,1
1988,1146,2023-07-04,,Low,0
1989,1148,2023-06-12,2023-06-21,Critical,1
1990,1148,2023-06-13,2023-06-15,Low,1
1991,1148,2023-12-17,2023-12-29,Medium,1
1992,1150,2023-06-29,2023-07-03,Medium,1
1993,1150,2023-11-27,2023-12-04,High,1
1994,1150,2023-03-10,2023-03-16,High,1
1995,1150,2023-01-20,2023-01-30,Medium,1
1996,1150,2023-07-05,2023-07-12,Low,1
1997,1151,2023-09-27,2023-10-07,Low,1
1998,1151,2023-04-07,2023-04-20,Low,1
1999,1153,2023-11-25,2023-12-01,High,1
2000,1153,2023-01-13,2023-01-15,Critical,1
2001,1153,2023-04-11,2023-04-18,Critical,1
2002,1153,2023-08-12,2023-08-14,Low,1
2003,1153,2023-05-23,2023-05-31,Critical,1
2004,1153,2023-01-15,2023-01-26,High,1
2005,1154,2023-05-23,2023-06-01,Medium,1
2006,1154,2023-11-03,,Low,0
2007,1154,2023-02-23,2023-03-08,Critical,1
2008,1155,2023-03-11,2023-03-21,Medium,1
2009,1155,2023-04-14,2023-04-20,Medium,1
2010,1160,2023-05-31,2023-06-12,Low,1
2011,1160,2023-03-14,2023-03-21,High,1
2012,1161,2023-11-14,2023-11-24,Medium,1
2013,1161,2023-06-25,2023-07-06,Medium,1
2014,1163,2023-07-05,2023-07-18,Medium,1
2015,1163,2023-11-04,2023-11-14,Low,1
2016,1166,2023-09-10,2023-09-23,Low,1
2017,1167,2023-03-25,2023-04-03,Medium,1
2018,1168,2023-02-18,2023-02-21,Medium,1
2019,1168,2023-10-24,2023-11-02,Low,1
2020,1168,2023-08-10,2023-08-12,Low,1
2021,1169,2023-10-15,2023-10-17,Medium,1
2022,1169,2023-02-05,2023-02-09,Low,1
2023,1170,2023-06-10,,Low,0
2024,1170,2023-03-25,2023-03-29,Medium,1
2025,1170,2023-03-06,2023-03-16,Medium,1
2026,1170,2023-03-08,2023-03-09,Low,1
2027,1170,2023-09-26,2023-10-05,High,1
2028,1172,2023-05-29,2023-06-04,Low,1
2029,1173,2023-06-11,2023-06-24,Medium,1
2030,1173,2023-10-08,2023-10-09,Medium,1
2031,1174,2023-02-16,2023-02-28,High,1
2032,1175,2023-04-26,2023-05-09,Medium,1
2033,1177,2023-03-24,2023-04-01,Critical,1
2034,1178,2023-05-02,2023-05-04,Medium,1
2035,1178,2023-01-29,2023-01-31,Medium,1
2036,1178,2023-09-09,2023-09-23,Critical,1
2037,1178,2023-04-09,,Medium,0
2038,1179,2023-06-20,2023-06-21,Medium,1
2039,1179,2023-08-17,2023-08-30,High,1
2040,1179,2023-11-18,2023-11-29,Critical,1
2041,1179,2023-02-04,2023-02-18,Critical,1
2042,1179,2023-06-19,2023-06-26,Low,1
2043,1180,2023-06-28,2023-07-12,Medium,1
2044,1182,2023-09-21,2023-09-23,Low,1
2045,1183,2023-05-27,2023-06-01,Medium,1
2046,1185,2023-12-23,2023-12-25,Low,1
2047,1187,2023-04-04,2023-04-12,Low,1
2048,1187,2023-10-26,2023-11-05,Medium,1
2049,1191,2023-11-05,2023-11-08,Low,1
2050,1192,2023-08-15,2023-08-22,High,1
2051,1192,2023-09-04,,High,0
2052,1192,2023-01-20,,High,0
2053,1192,2023-12-14,2023-12-19,High,1
2054,1192,2023-10-31,2023-11-01,High,1
2055,1192,2023-04-05,2023-04-17,Low,1
2056,1192,2023-03-14,2023-03-17,High,1
2057,1192,2023-06-20,2023-06-22,Low,1
2058,1194,2023-01-13,,Low,0
2059,1194,2023-05-13,2023-05-25,Low,1
2060,1197,2023-05-21,2023-05-28,Low,1
2061,1197,2023-03-10,2023-03-24,Medium,1
2062,1197,2023-01-05,2023-01-12,High,1
2063,1198,2023-03-22,2023-03-28,Critical,1
2064,1199,2023-05-26,2023-06-05,High,1
2065,1200,2023-01-06,2023-01-11,Medium,1
2066,1200,2023-08-01,2023-08-08,Critical,1
2067,1200,2023-08-16,2023-08-19,Medium,1
2068,1201,2023-01-30,2023-02-08,Low,1
2069,1201,2023-02-11,,Medium,0
2070,1202,2023-09-27,,Medium,0
2071,1202,2023-08-05,2023-08-14,Low,1
2072,1202,2023-02-22,2023-02-24,Critical,1
2073,1203,2023-12-09,2023-12-13,Low,1
2074,1203,2023-03-07,,Low,0
2075,1204,2023-03-14,2023-03-22,High,1
2076,1204,2023-10-08,2023-10-16,Medium,1
2077,1206,2023-03-27,,Medium,0
2078,1206,2023-04-12,2023-04-25,Low,1
2079,1207,2023-07-09,2023-07-14,High,1
2080,1207,2023-07-06,2023-07-07,High,1
2081,1208,2023-04-18,,Low,0
2082,1210,2023-04-11,2023-04-21,Low,1
2083,1210,2023-01-28,,Medium,0
2084,1212,2023-08-23,2023-09-05,High,1
2085,1214,2023-11-22,2023-11-29,Medium,1
2086,1214,2023-09-22,2023-09-28,High,1
2087,1215,2023-08-30,2023-09-05,Low,1
2088,1215,2023-07-17,2023-07-27,Low,1
2089,1217,2023-11-20,2023-11-25,Medium,1
2090,1221,2023-10-10,2023-10-13,Medium,1
2091,1221,2023-08-18,2023-08-26,Low,1
2092,1224,2023-09-21,2023-10-01,Medium,1
2093,1224,2023-06-22,2023-07-05,Medium,1
2094,1224,2023-12-09,2023-12-22,Medium,1
2095,1224,2023-12-17,2023-12-28,Medium,1
2096,1225,2023-07-26,2023-08-04,Medium,1
2097,1225,2023-06-12,2023-06-17,Low,1
2098,1226,2023-12-01,2023-12-12,Critical,1
2099,1227,2023-03-24,2023-04-04,Low,1
2100,1228,2023-07-06,2023-07-14,Low,1
2101,1229,2023-01-10,2023-01-20,Low,1
2102,1229,2023-03-02,2023-03-15,Low,1
2103,1230,2023-12-13,2023-12-17,High,1
2104,1231,2023-09-29,2023-10-08,Medium,1
2105,1233,2023-04-28,2023-05-10,Medium,1
2106,1233,2023-07-27,2023-08-01,Low,1
2107,1234,2023-10-19,2023-10-21,Low,1
2108,1234,2023-05-27,2023-06-02,Medium,1
2109,1234,2023-12-11,2023-12-21,Low,1
2110,1236,2023-04-06,2023-04-13,Medium,1
2111,1239,2023-04-11,2023-04-23,Medium,1
2112,1239,2023-07-03,2023-07-16,Medium,1
2113,1239,2023-08-30,2023-09-11,High,1
2114,1240,2023-10-22,2023-10-31,Low,1
2115,1240,2023-06-17,2023-06-19,Medium,1
2116,1240,2023-07-30,2023-08-07,Medium,1
2117,1240,2023-06-29,2023-07-06,High,1
2118,1241,2023-04-19,,Low,0
2119,1241,2023-12-20,2023-12-27,Low,1
2120,1243,2023-05-22,2023-05-29,Medium,1
2121,1244,2023-09-08,2023-09-20,Low,1
2122,1244,2023-03-13,2023-03-19,High,1
2123,1244,2023-02-13,,Medium,0
2124,1244,2023-02-24,2023-03-06,Low,1
2125,1244,2023-03-22,2023-04-01,Low,1
2126,1244,2023-10-22,2023-10-24,Medium,1
2127,1244,2023-05-09,2023-05-19,High,1
2128,1244,2023-03-30,2023-04-07,Critical,1
2129,1244,2023-09-04,2023-09-12,High,1
2130,1244,2023-02-11,2023-02-22,Low,1
2131,1248,2023-12-12,2023-12-20,Low,1
2132,1248,2023-12-29,2024-01-03,Critical,1
2133,1248,2023-07-05,2023-07-18,Low,1
2134,1248,2023-08-22,2023-09-05,High,1
2135,1249,2023-12-25,,High,0
2136,1249,2023-11-09,2023-11-21,Medium,1
2137,1250,2023-02-26,2023-03-01,Low,1
2138,1250,2023-04-01,2023-04-11,Critical,1
2139,1250,2023-10-13,2023-10-17,Medium,1
2140,1252,2023-12-28,2024-01-05,High,1
2141,1252,2023-06-26,2023-07-07,Low,1
2142,1255,2023-10-10,,Medium,0
2143,1258,2023-04-16,2023-04-28,Low,1
2144,1258,2023-07-11,2023-07-18,Medium,1
2145,1258,2023-01-27,2023-02-01,Low,1
2146,1258,2023-04-30,2023-05-04,Low,1
2147,1259,2023-02-13,2023-02-15,Critical,1
2148,1259,2023-07-22,2023-07-31,High,1
2149,1259,2023-01-01,,Low,0
2150,1261,2023-06-18,2023-06-27,Low,1
2151,1261,2023-11-04,2023-11-05,Medium,1
2152,1261,2023-07-08,,Low,0
2153,1261,2023-06-07,2023-06-17,Low,1
2154,1262,2023-03-08,2023-03-21,High,1
2155,1263,2023-09-17,2023-09-28,Low,1
2156,1263,2023-07-25,2023-07-31,High,1
2157,1263,2023-11-29,2023-12-13,Low,1
2158,1264,2023-12-28,2024-01-03,Low,1
2159,1266,2023-07-21,2023-07-28,Low,1
2160,1266,2023-03-29,2023-04-06,High,1
2161,1267,2023-03-10,2023-03-18,Medium,1
2162,1267,2023-09-21,2023-09-24,Low,1
2163,1269,2023-03-20,2023-03-27,Medium,1
2164,1269,2023-04-19,2023-04-22,Low,1
2165,1269,2023-06-19,2023-06-29,High,1
2166,1269,2023-01-19,2023-01-20,Medium,1
2167,1272,2023-12-27,2024-01-02,Medium,1
2168,1272,2023-01-19,2023-02-01,Medium,1
2169,1273,2023-11-12,,High,0
2170,1273,2023-09-05,,Critical,0
2171,1273,2023-04-16,2023-04-30,High,1
2172,1273,2023-12-15,2023-12-26,High,1
2173,1274,2023-10-21,2023-10-24,Medium,1
2174,1274,2023-02-21,2023-02-27,Low,1
2175,1275,2023-09-29,2023-10-11,Critical,1
2176,1276,2023-10-20,2023-10-30,Critical,1
2177,1280,2023-04-18,2023-04-20,Medium,1
2178,1281,2023-05-24,2023-06-03,Critical,1
2179,1282,2023-03-06,2023-03-17,Low,1
2180,1283,2023-07-01,2023-07-06,Medium,1
2181,1283,2023-11-28,,Low,0
2182,1283,2023-12-10,2023-12-17,Low,1
2183,1283,2023-06-05,2023-06-10,Low,1
2184,1283,2023-03-09,2023-03-14,Critical,1
2185,1283,2023-08-19,2023-08-31,Critical,1
2186,1283,2023-07-05,2023-07-12,High,1
2187,1285,2023-06-22,2023-07-03,Low,1
2188,1287,2023-06-28,2023-07-06,High,1
2189,1288,2023-10-13,2023-10-14,Medium,1
2190,1290,2023-09-06,2023-09-10,Medium,1
2191,1290,2023-02-24,2023-03-07,High,1
2192,1290,2023-08-08,2023-08-17,High,1
2193,1291,2023-12-24,2024-01-05,Low,1
2194,1293,2023-07-17,2023-07-21,Medium,1
2195,1293,2023-03-04,2023-03-07,Critical,1
2196,1293,2023-01-27,2023-01-31,Low,1
2197,1293,2023-12-10,2023-12-22,Medium,1
2198,1294,2023-02-08,,High,0
2199,1296,2023-04-11,2023-04-14,Medium,1
2200,1296,2023-12-16,2023-12-17,Critical,1
2201,1297,2023-04-27,2023-05-08,Low,1
2202,1297,2023-09-30,2023-10-06,Low,1
2203,1297,2023-02-14,,High,0
2204,1297,2023-08-17,,Low,0
2205,1298,2023-12-20,2023-12-26,Low,1
2206,1300,2023-03-21,2023-04-04,Medium,1
2207,1300,2023-12-18,2023-12-23,High,1
2208,1300,2023-05-20,2023-05-21,Medium,1
2209,1301,2023-02-16,2023-02-27,High,1
2210,1301,2023-05-13,2023-05-16,Critical,1
2211,1301,2023-09-15,,Critical,0
2212,1301,2023-11-12,2023-11-22,High,1
2213,1302,2023-07-14,2023-07-19,Low,1
2214,1302,2023-03-31,2023-04-11,High,1
2215,1302,2023-09-19,,Medium,0
2216,1302,2023-12-03,2023-12-09,Medium,1
2217,1302,2023-12-04,2023-12-08,Low,1
2218,1302,2023-07-10,2023-07-18,Critical,1
2219,1303,2023-05-13,2023-05-15,Medium,1
2220,1304,2023-02-21,2023-03-01,Medium,1
2221,1305,2023-01-05,2023-01-06,Low,1
2222,1306,2023-01-30,2023-02-13,Critical,1
2223,1306,2023-06-28,2023-07-03,High,1
2224,1306,2023-03-10,2023-03-11,Critical,1
2225,1306,2023-05-07,,Medium,0
2226,1306,2023-10-27,2023-11-03,High,1
2227,1306,2023-06-07,2023-06-09,Critical,1
2228,1306,2023-10-12,2023-10-24,High,1
2229,1306,2023-03-24,2023-03-27,Medium,1
2230,1306,2023-06-03,2023-06-14,Medium,1
2231,1306,2023-07-28,,Low,0
2232,1308,2023-02-17,2023-02-21,Low,1
2233,1308,2023-09-25,2023-10-06,Low,1
2234,1308,2023-10-02,2023-10-12,Critical,1
2235,1308,2023-10-17,2023-10-25,High,1
2236,1309,2023-08-04,2023-08-09,High,1
2237,1310,2023-07-28,2023-08-04,Low,1
2238,1310,2023-11-25,,Low,0
2239,1310,2023-03-07,2023-03-16,Medium,1
2240,1311,2023-06-03,2023-06-06,High,1
2241,1311,2023-10-07,2023-10-09,Low,1
2242,1314,2023-04-18,2023-04-30,Critical,1
2243,1314,2023-05-19,2023-05-29,Low,1
2244,1316,2023-02-02,2023-02-12,Low,1
2245,1317,2023-03-08,2023-03-11,Medium,1
2246,1317,2023-03-03,2023-03-04,Critical,1
2247,1317,2023-02-08,2023-02-15,Critical,1
2248,1318,2023-10-15,2023-10-17,Medium,1
2249,1319,2023-11-07,2023-11-19,Medium,1
2250,1319,2023-07-09,2023-07-17,Medium,1
2251,1319,2023-08-27,2023-09-04,Medium,1
2252,1321,2023-12-19,,High,0
2253,1322,2023-08-04,2023-08-11,Critical,1
2254,1325,2023-06-06,2023-06-18,Medium,1
2255,1325,2023-08-17,2023-08-22,Low,1
2256,1326,2023-02-09,,High,0
2257,1326,2023-12-18,2023-12-24,Low,1
2258,1326,2023-07-25,2023-08-03,High,1
2259,1327,2023-05-19,,Low,0
2260,1327,2023-09-15,,Medium,0
2261,1327,2023-05-22,2023-05-28,Medium,1
2262,1330,2023-05-03,2023-05-17,Critical,1
2263,1330,2023-11-01,,High,0
2264,1330,2023-08-31,2023-09-13,High,1
2265,1332,2023-03-08,2023-03-18,Medium,1
2266,1332,2023-05-02,2023-05-10,Medium,1
2267,1336,2023-06-03,2023-06-08,Medium,1
2268,1336,2023-04-08,2023-04-22,Low,1
2269,1336,2023-04-02,2023-04-08,High,1
2270,1337,2023-07-22,2023-07-31,Critical,1
2271,1338,2023-03-04,2023-03-08,High,1
2272,1338,2023-08-07,2023-08-09,Critical,1
2273,1338,2023-03-06,,Low,0
2274,1340,2023-09-06,2023-09-19,Medium,1
2275,1340,2023-04-18,2023-04-26,Medium,1
2276,1341,2023-06-10,2023-06-23,Medium,1
2277,1341,2023-10-30,2023-11-03,Low,1
2278,1343,2023-04-08,2023-04-21,Low,1
2279,1344,2023-08-03,2023-08-13,Medium,1
2280,1344,2023-02-26,2023-03-09,High,1
2281,1344,2023-12-07,,Medium,0
2282,1344,2023-09-28,2023-09-30,Medium,1
2283,1345,2023-03-31,2023-04-05,Critical,1
2284,1346,2023-05-06,,High,0
2285,1346,2023-07-14,,High,0
2286,1348,2023-08-12,2023-08-17,Critical,1
2287,1349,2023-05-10,2023-05-22,Low,1
2288,1349,2023-06-29,2023-07-05,Medium,1
2289,1350,2023-05-01,2023-05-11,Low,1
2290,1351,2023-12-03,,Critical,0
2291,1351,2023-11-16,2023-11-30,Critical,1
2292,1353,2023-03-20,2023-03-27,Medium,1
2293,1353,2023-10-09,2023-10-23,Low,1
2294,1355,2023-08-23,2023-09-02,High,1
2295,1355,2023-06-20,2023-07-01,Low,1
2296,1355,2023-06-12,2023-06-26,Critical,1
2297,1355,2023-04-23,2023-05-07,High,1
2298,1355,2023-04-20,2023-04-28,Medium,1
2299,1355,2023-05-18,2023-05-25,High,1
2300,1356,2023-02-23,,Low,0
2301,1357,2023-09-04,,Medium,0
2302,1360,2023-02-22,2023-03-08,Medium,1
2303,1363,2023-05-29,2023-06-11,Critical,1
2304,1363,2023-07-20,,Low,0
2305,1364,2023-12-06,2023-12-18,Critical,1
2306,1364,2023-04-07,2023-04-15,Medium,1
2307,1364,2023-11-22,2023-11-30,Critical,1
2308,1364,2023-09-03,,Critical,0
2309,1364,2023-07-02,2023-07-12,Medium,1
2310,1364,2023-08-18,2023-08-22,Medium,1
2311,1365,2023-04-17,2023-04-29,Medium,1
2312,1365,2023-02-24,2023-03-05,Critical,1
2313,1368,2023-08-08,2023-08-17,Medium,1
2314,1368,2023-12-29,2024-01-09,Medium,1
2315,1368,2023-01-14,2023-01-24,High,1
2316,1368,2023-04-17,,Low,0
2317,1369,2023-06-25,2023-07-05,High,1
2318,1370,2023-06-08,2023-06-20,Low,1
2319,1370,2023-05-03,2023-05-09,Low,1
2320,1372,2023-09-18,2023-09-19,Medium,1
2321,1372,2023-02-25,2023-03-03,Low,1
2322,1372,2023-08-19,2023-08-21,Medium,1
2323,1372,2023-05-07,2023-05-14,Medium,1
2324,1373,2023-03-01,2023-03-02,Low,1
2325,1373,2023-05-27,2023-06-07,High,1
2326,1376,2023-09-19,2023-09-22,Medium,1
2327,1377,2023-09-03,,Low,0
2328,1378,2023-12-08,2023-12-11,Medium,1
2329,1378,2023-08-13,2023-08-27,High,1
2330,1378,2023-07-05,2023-07-12,Low,1
2331,1378,2023-11-04,2023-11-14,Critical,1
2332,1379,2023-08-22,2023-08-24,Medium,1
2333,1379,2023-05-14,2023-05-16,High,1
2334,1379,2023-11-10,,Low,0
2335,1379,2023-07-31,2023-08-13,Low,1
2336,1379,2023-12-16,,High,0
2337,1380,2023-08-22,2023-08-29,Medium,1
2338,1380,2023-10-29,2023-10-31,Critical,1
2339,1380,2023-08-28,2023-08-31,Critical,1
2340,1380,2023-08-09,,Low,0
2341,1380,2023-03-01,2023-03-06,Critical,1
2342,1380,2023-10-18,2023-10-20,Critical,1
2343,1380,2023-02-12,2023-02-13,High,1
2344,1382,2023-06-16,2023-06-24,Medium,1
2345,1382,2023-07-27,2023-08-06,Low,1
2346,1383,2023-02-06,2023-02-20,Low,1
2347,1384,2023-06-02,2023-06-05,Medium,1
2348,1385,2023-06-28,2023-07-01,Medium,1
2349,1385,2023-12-27,2024-01-06,Critical,1
2350,1385,2023-08-22,2023-09-01,Critical,1
2351,1385,2023-01-16,2023-01-21,High,1
2352,1385,2023-06-03,2023-06-13,Medium,1
2353,1385,2023-04-07,2023-04-09,Medium,1
2354,1385,2023-06-20,2023-06-30,Critical,1
2355,1385,2023-04-28,2023-04-30,Medium,1
2356,1387,2023-04-18,2023-04-27,Medium,1
2357,1387,2023-08-12,2023-08-13,Low,1
2358,1389,2023-06-17,2023-06-23,Medium,1
2359,1389,2023-05-15,,Low,0
2360,1389,2023-10-05,,High,0
2361,1390,2023-03-25,2023-04-07,High,1
2362,1391,2023-09-29,2023-10-13,Medium,1
2363,1391,2023-05-15,2023-05-27,High,1
2364,1391,2023-12-16,2023-12-18,Medium,1
2365,1393,2023-04-22,2023-05-06,Medium,1
2366,1393,2023-09-27,2023-10-05,Low,1
2367,1393,2023-01-31,2023-02-14,High,1
2368,1393,2023-11-04,2023-11-07,Medium,1
2369,1394,2023-06-11,2023-06-19,Low,1
2370,1394,2023-05-02,,Critical,0
2371,1395,2023-05-06,2023-05-16,Medium,1
2372,1395,2023-03-08,2023-03-10,High,1
2373,1396,2023-04-18,2023-04-27,Low,1
2374,1396,2023-05-13,2023-05-16,Medium,1
2375,1396,2023-03-01,2023-03-12,Low,1
2376,1396,2023-05-29,2023-06-08,Medium,1
2377,1398,2023-02-19,2023-03-02,Medium,1
2378,1398,2023-09-20,2023-09-27,Medium,1
2379,1399,2023-12-13,2023-12-25,Medium,1
2380,1399,2023-09-24,2023-09-27,Medium,1
2381,1403,2023-05-26,2023-05-27,High,1
2382,1403,2023-12-21,2023-12-22,Medium,1
2383,1403,2023-09-29,2023-10-13,High,1
2384,1404,2023-12-10,2023-12-21,Low,1
2385,1404,2023-01-15,2023-01-27,Low,1
2386,1404,2023-06-18,2023-06-27,Medium,1
2387,1405,2023-10-03,2023-10-17,Low,1
2388,1405,2023-11-03,2023-11-06,Low,1
2389,1406,2023-08-12,2023-08-19,High,1
2390,1406,2023-10-23,,High,0
2391,1406,2023-03-21,,Medium,0
2392,1406,2023-05-09,2023-05-21,High,1
2393,1406,2023-06-30,2023-07-08,Critical,1
2394,1407,2023-04-20,2023-04-26,High,1
2395,1407,2023-12-09,2023-12-23,Critical,1
2396,1407,2023-11-20,,Medium,0
2397,1407,2023-03-30,2023-04-05,High,1
2398,1407,2023-01-25,2023-02-03,High,1
2399,1408,2023-11-25,2023-12-06,Low,1
2400,1409,2023-01-11,2023-01-21,High,1
2401,1409,2023-09-17,,Critical,0
2402,1409,2023-12-04,2023-12-17,High,1
2403,1409,2023-07-25,2023-08-07,Low,1
2404,1409,2023-05-10,2023-05-22,High,1
2405,1410,2023-06-17,2023-06-19,Medium,1
2406,1411,2023-10-19,2023-10-23,Medium,1
2407,1412,2023-07-14,2023-07-24,Medium,1
2408,1413,2023-02-10,2023-02-15,Medium,1
2409,1416,2023-08-22,2023-08-30,Medium,1
2410,1416,2023-05-15,2023-05-17,Critical,1
2411,1417,2023-04-08,2023-04-21,Critical,1
2412,1417,2023-04-18,,High,0
2413,1417,2023-10-30,2023-11-08,Medium,1
2414,1417,2023-09-13,2023-09-19,High,1
2415,1418,2023-01-07,,Low,0
2416,1418,2023-08-15,2023-08-21,High,1
2417,1418,2023-05-21,,Medium,0
2418,1422,2023-10-07,,Medium,0
2419,1422,2023-07-08,,High,0
2420,1423,2023-01-29,2023-01-31,Low,1
2421,1423,2023-12-30,2024-01-11,Low,1
2422,1424,2023-02-17,2023-02-18,Medium,1
2423,1424,2023-09-18,2023-09-25,Critical,1
2424,1426,2023-02-07,2023-02-13,High,1
2425,1428,2023-01-29,2023-02-05,Medium,1
2426,1429,2023-05-24,2023-06-03,High,1
2427,1429,2023-08-02,,Critical,0
2428,1432,2023-12-25,2024-01-07,Low,1
2429,1432,2023-05-03,2023-05-08,Low,1
2430,1432,2023-11-04,2023-11-14,Low,1
2431,1433,2023-05-27,2023-06-01,Medium,1
2432,1433,2023-09-19,2023-09-22,Low,1
2433,1433,2023-03-22,2023-04-02,Low,1
2434,1433,2023-10-04,2023-10-13,Medium,1
2435,1433,2023-10-12,2023-10-19,Low,1
2436,1433,2023-08-18,2023-08-25,High,1
2437,1433,2023-07-21,2023-07-27,High,1
2438,1433,2023-11-01,2023-11-05,Critical,1
2439,1434,2023-08-10,2023-08-18,Low,1
2440,1434,2023-01-29,2023-01-30,High,1
2441,1435,2023-08-03,2023-08-10,Low,1
2442,1437,2023-03-03,2023-03-16,Critical,1
2443,1437,2023-04-23,2023-04-26,Low,1
2444,1437,2023-02-10,2023-02-11,High,1
2445,1437,2023-06-11,2023-06-12,High,1
2446,1437,2023-03-01,2023-03-05,Low,1
2447,1438,2023-04-30,2023-05-10,Medium,1
2448,1439,2023-03-21,2023-03-29,High,1
2449,1439,2023-12-04,2023-12-07,High,1
2450,1439,2023-02-01,2023-02-10,High,1
2451,1439,2023-08-23,,Low,0
2452,1439,2023-09-23,2023-10-03,High,1
2453,1440,2023-09-01,2023-09-04,Critical,1
2454,1440,2023-04-23,2023-04-24,Low,1
2455,1442,2023-10-11,2023-10-24,High,1
2456,1442,2023-01-21,2023-02-02,High,1
2457,1443,2023-02-03,2023-02-11,Low,1
2458,1443,2023-11-11,2023-11-18,Low,1
2459,1445,2023-01-27,2023-01-29,Medium,1
2460,1445,2023-10-21,2023-10-24,Low,1
2461,1445,2023-05-29,2023-06-02,Critical,1
2462,1445,2023-09-09,2023-09-11,Critical,1
2463,1445,2023-06-18,2023-06-21,Medium,1
2464,1445,2023-11-26,,High,0
2465,1446,2023-11-27,2023-11-30,High,1
2466,1446,2023-01-19,2023-01-27,Medium,1
2467,1446,2023-08-02,2023-08-08,Low,1
2468,1446,2023-09-13,2023-09-22,High,1
2469,1446,2023-06-19,2023-06-22,Low,1
2470,1446,2023-12-15,2023-12-20,High,1
2471,1448,2023-09-29,,Medium,0
